fixed acidity,volatile acidity,var1,var2,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,var3
6.5,0.36,-0.5604645919505173,-0.40271417446391156,0.031,13.0,66.0,0.9916,3.1,0.46,-0.530435684318086
7.3,0.815,-0.7068793317649777,-0.7451149029204125,0.044000000000000004,45.0,204.0,0.99713,3.15,0.46,-0.7193303361605443
6.3,0.28,-0.7344038309644534,-0.760591560085285,0.039,24.0,115.0,0.9942,3.05,0.43,-0.8038700014032667
6.7,0.14,-0.33699501452566794,-0.18552033275038426,0.027999999999999997,57.0,124.0,0.9917600000000001,2.91,0.54,-0.34022437434417074
6.1,0.24,-0.2441933935051246,0.018491837182973425,0.031,41.0,134.0,0.99234,3.25,0.26,-0.13106803489605656
7.7,0.12,-0.6918168485552152,-0.6567959966927013,0.06,47.0,150.0,0.9952,3.37,0.42,-0.7335991169715648
5.4,0.27,-0.26134300013943146,0.15347000008966316,0.022000000000000002,29.0,107.0,0.9888899999999999,3.33,0.54,-0.049889986261148045
6.8,0.18,-0.5112413557560471,-0.5545749940306126,0.062,19.0,171.0,0.99808,3.0,0.52,-0.5650482002095821
5.9,0.26,-0.5404512548353377,-0.5399403227356951,0.034,36.0,152.0,0.9972,3.28,0.43,-0.5510894467754327
7.4,0.15,-0.48814590626168974,-0.34977157259372116,0.045,49.0,154.0,0.992,3.0,0.6,-0.4880146217479733
5.2,0.365,-0.5869949425852123,-0.5586793668061878,0.040999999999999995,37.0,142.0,0.997,3.46,0.39,-0.5524836878451233
7.1,0.12,-0.41137342334600846,-0.1520429812577171,0.018000000000000002,15.0,37.0,0.9900399999999999,3.02,0.52,-0.3119214567011058
6.8,0.19,-0.3986501493533723,-0.22938551891290926,0.019,54.0,188.0,0.9935,3.25,0.37,-0.34598148338549206
8.3,0.41,-0.3121040037194698,-0.08779325351247125,0.046,11.0,207.0,0.993,3.02,0.55,-0.2783604003175041
8.5,0.16,-0.5543101348700594,-0.39591323553710334,0.076,17.0,57.0,0.9921,3.14,0.46,-0.5261678106914123
6.2,0.3,-0.4924096204421188,-0.19746842070598758,0.032,31.0,111.0,0.9889,2.97,0.42,-0.35918249305206396
5.9,0.2,-0.5162569294710695,-0.289208172174354,0.043,45.0,100.0,0.9903299999999999,3.4,0.41,-0.4374836098194812
4.8,0.29,-0.5056731425555425,-0.23646227284607146,0.044000000000000004,38.0,180.0,0.98924,3.28,0.34,-0.391674667069308
6.0,0.22,-0.6176780407861117,-0.5336647997326522,0.045,10.0,122.0,0.99261,2.94,0.63,-0.6028716313690103
6.4,0.28,-0.49289135897789693,-0.45676074334861005,0.156,49.0,106.0,0.99354,3.1,0.37,-0.5812920549499111
6.6,0.55,-0.6524530915803557,-0.39426353348044785,0.034,56.0,122.0,0.9906,3.15,0.3,-0.49665190796312464
6.7,0.4,-0.61237695751418,-0.6006638753015627,0.052000000000000005,24.0,113.0,0.9957600000000001,3.22,0.45,-0.6282332314483827
8.3,0.4,-0.6491991594450979,-0.6119000610095533,0.038,15.0,75.0,0.9934,3.03,0.43,-0.7024498646580246
7.8,0.28,-0.7429648407584408,-0.6831171282932139,0.055999999999999994,24.0,130.0,0.9944,3.28,0.48,-0.7500286267770389
6.2,0.55,-0.37627922339273,-0.38769427376789256,0.049,27.0,186.0,0.9974,3.17,0.5,-0.443376142878391
8.1,0.12,-0.5097923438962719,-0.42852419420007637,0.042,43.0,160.0,0.9934,3.13,0.48,-0.5587975542624144
7.5,0.2,-0.26722421656652684,-0.30455725983517956,0.052000000000000005,51.0,188.0,0.99944,3.09,0.62,-0.34062621621556854
6.2,0.25,-0.4958904300881286,-0.5036064863514365,0.049,53.0,206.0,0.9958600000000001,3.16,0.47,-0.56543031167384
6.5,0.36,-0.3766353185617377,-0.07480396302671055,0.037000000000000005,29.0,119.0,0.9908,3.25,0.65,-0.24776688251741297
6.4,0.44,-0.6504331891910666,-0.5500747020529264,0.054000000000000006,20.0,180.0,0.9952,3.58,0.57,-0.6399461054704763
6.9,0.28,-0.4005225417095629,-0.3143588379291966,0.036000000000000004,15.0,95.0,0.9944,3.17,0.33,-0.4099832106931338
8.9,0.13,-0.4940087078527944,-0.39436933023145393,0.027999999999999997,6.0,24.0,0.9926,2.91,0.32,-0.532677164649464
6.3,0.22,-0.3183536714726135,-0.09989980318844216,0.038,31.0,130.0,0.9918,3.35,0.33,-0.26526746277784385
6.7,0.21,-0.3409977799176225,-0.01211437186413944,0.035,45.0,123.0,0.98949,3.24,0.36,-0.2126652828049167
6.8,0.26,-0.4289650411505197,-0.2853898340085257,0.040999999999999995,38.0,118.0,0.9939,3.25,0.52,-0.3916277467839986
7.2,0.21,-0.47584011175532115,-0.2572993663532175,0.046,25.0,80.0,0.992,3.25,0.4,-0.4138525417589175
7.9,0.28,-0.5040155164753599,-0.4433921184323091,0.057999999999999996,31.0,153.0,0.9966,3.27,0.51,-0.539367774591984
5.7,0.23,-0.5162477863452266,-0.42179215151965477,0.042,16.0,108.0,0.9948600000000001,3.44,0.61,-0.49142217833100477
7.5,0.21,-0.529431451136404,-0.4260305790558585,0.055999999999999994,39.0,113.0,0.99393,3.11,0.52,-0.5217143474555023
7.4,0.37,-0.43926029223124086,-0.2970622236608458,0.061,12.0,94.0,0.9965,3.48,0.69,-0.412205026073281
7.5,0.35,-0.5684700645654308,-0.5776518972201381,0.051,26.0,157.0,0.9969,3.12,0.53,-0.6065783370872972
8.0,0.22,-0.42627004597883433,-0.40701560327594,0.053,83.0,197.0,0.9981,3.14,0.45,-0.4358503256901375
7.0,0.16,-0.5609250761257087,-0.5627190478798052,0.045,38.0,126.0,0.9958,3.21,0.34,-0.6061328742410984
6.9,0.28,-0.44283936791233136,-0.1903368411797146,0.039,16.0,98.0,0.9904,3.07,0.39,-0.35849028875502653
7.0,0.36,-0.3459643606800803,-0.07081513640791792,0.04,40.0,143.0,0.9917299999999999,3.33,0.42,-0.23209946155602468
6.4,0.29,-0.5632547687103906,-0.5472688382100177,0.19699999999999998,75.0,183.0,0.9942,3.01,0.38,-0.6344827121694723
7.5,0.23,-0.5844592885514184,-0.4361203523833719,0.03,27.0,80.0,0.99192,3.05,0.68,-0.5557263000802405
6.6,0.325,-0.42564370122670636,-0.41366444565055827,0.049,53.0,217.0,0.996,3.16,0.4,-0.4983507855671775
6.0,0.35,-0.30470640285169803,-0.014526830623232456,0.033,9.0,65.0,0.98934,3.24,0.35,-0.22490443646604263
6.4,0.42,-0.1569780270144755,-0.1953425834573288,0.076,48.0,209.0,0.9978,3.12,0.58,-0.29597893918463114
7.9,0.51,-0.5746397816196775,-0.4765791140677298,0.049,13.0,135.0,0.99335,3.09,0.51,-0.5799404005407608
8.7,0.31,-0.16499264275523184,-0.2376963268682546,0.044000000000000004,27.0,191.0,1.00013,2.96,0.88,-0.31818302344231897
6.8,0.23,-0.48769472288114435,-0.47490535854588045,0.044000000000000004,56.0,189.0,0.9958,3.22,0.48,-0.5466992694655546
6.3,0.36,-0.5063791287921182,-0.3685958608906965,0.049,14.0,85.0,0.9932,3.28,0.39,-0.4743146417806168
8.4,0.29,-0.5072569990769267,-0.28036208218639613,0.032,4.0,55.0,0.9908,2.91,0.32,-0.4304447309160584
6.0,0.21,-0.4323968226363103,-0.3154219333007988,0.036000000000000004,47.0,127.0,0.9936799999999999,3.18,0.39,-0.40226850458513586
7.3,0.22,-0.2269853997469572,-0.07699134453120315,0.034,29.0,134.0,0.9939,2.99,0.32,-0.21351802091745165
7.0,0.22,-0.5149646993545405,-0.46838636638746234,0.05,24.0,90.0,0.99556,3.29,0.46,-0.523949294621773
5.3,0.3,-0.8430690678118689,-0.8510631045512855,0.077,48.0,166.0,0.9944,3.3,0.54,-0.887061311547347
7.2,0.23,-0.41837510830254854,-0.46880849967851645,0.057999999999999996,55.0,194.0,0.9979,3.09,0.44,-0.48841646361937097
6.9,0.15,-0.5031223219246097,-0.3002008887269694,0.033,14.0,82.0,0.9913200000000001,3.1,0.58,-0.43716808359176385
7.4,0.23,-0.6502889212736637,-0.5295379472149455,0.049,43.0,141.0,0.9934,3.42,0.54,-0.627330273740031
7.5,0.18,-0.5182950599430487,-0.3899786894399897,0.054000000000000006,23.0,91.0,0.9941,3.27,0.45,-0.5175731111368016
6.6,0.26,-0.4959519368665366,-0.4642311391570624,0.045,45.0,178.0,0.9969100000000001,3.33,0.43,-0.4985320415516453
7.4,0.13,-0.4651795580875968,-0.35180253629852465,0.042,36.0,137.0,0.995,3.36,0.56,-0.4658476793041485
7.3,0.32,-0.5208305272235421,-0.3556898874138099,0.05,8.0,163.0,0.99244,3.24,0.42,-0.49164051067342684
8.0,0.34,-0.35966380620026017,-0.0925489246750586,0.035,38.0,103.0,0.9914799999999999,2.91,0.23,-0.23681279802889743
7.4,0.4,-0.3588595539286038,-0.3732787847570145,0.053,37.0,194.0,0.9988600000000001,3.2,0.63,-0.41413537925761923
8.1,0.2,-0.4238511661927622,-0.3634465512381515,0.044000000000000004,63.0,162.0,0.997,3.1,0.46,-0.4365490631522825
6.3,0.23,-0.3859513427525205,-0.40556908563244076,0.043,61.0,132.0,0.9954200000000001,2.86,0.46,-0.4721725434231333
6.1,0.36,-0.24010477640412586,0.08700247220655388,0.035,14.0,88.0,0.99031,3.06,0.27,-0.07910893939451935
6.6,0.21,-0.2322128359212391,-0.07837100984899492,0.036000000000000004,41.0,191.0,0.9929399999999999,2.96,0.56,-0.22033416839777498
8.0,0.55,-0.6542272469859636,-0.6312254783589577,0.04,13.0,60.0,0.9956,3.09,0.3,-0.6549857732869376
7.0,0.31,-0.4120640562321449,-0.3136263831570596,0.055,42.0,218.0,0.9965200000000001,3.37,0.54,-0.4141222474714955
8.3,0.21,-0.2614257612784263,0.09355789805730841,0.032,35.0,110.0,0.9907,3.02,0.6,-0.12940408811378812
6.6,0.34,-0.5529196968874457,-0.46620523334807684,0.059000000000000004,23.0,136.0,0.9957,3.3,0.49,-0.5413352155860159
7.0,0.26,-0.2884407833501459,-0.08598147209170759,0.037000000000000005,40.0,120.0,0.9918,3.34,0.41,-0.28524533257470674
7.4,0.36,-0.4879894046483946,-0.27981430322357026,0.025,27.0,55.0,0.9915,3.21,0.33,-0.4293332733409002
6.8,0.31,-0.4434027394354282,-0.340922418417412,0.043,30.0,165.0,0.9972,3.36,0.55,-0.4070462594821642
7.2,0.34,-0.5926397357846136,-0.5726952022681437,0.105,22.0,155.0,0.99692,3.01,0.58,-0.6053631524617356
5.7,0.41,-0.5751217650777523,-0.3709696086306329,0.048,30.0,112.0,0.9913799999999999,3.29,0.55,-0.49347911481914697
7.0,0.22,-0.5010964251485228,-0.24885088599350347,0.037000000000000005,20.0,71.0,0.9902,3.1,0.38,-0.4031440989510712
7.9,0.28,-0.40536323418295384,-0.16577879716889066,0.038,9.0,76.0,0.992,3.05,0.31,-0.3202694148048779
7.5,0.3,-0.49670089258438155,-0.3260107917600634,0.026000000000000002,33.0,143.0,0.99244,2.92,0.35,-0.4224854828975608
7.6,0.48,-0.537888013755212,-0.39741060763542735,0.034,5.0,57.0,0.99256,3.05,0.54,-0.5278273583930032
7.7,0.15,-0.6297689465553242,-0.5166847554104914,0.028999999999999998,10.0,64.0,0.9932,3.35,0.39,-0.6196243003374792
6.4,0.29,-0.3498166188455374,-0.03461307745746711,0.013999999999999999,34.0,89.0,0.99008,3.24,0.66,-0.22317720375774197
7.8,0.18,-0.26935446714114253,-0.2286288939725074,0.052000000000000005,38.0,118.0,0.998,3.15,0.5,-0.3033508211784035
7.6,0.23,-0.25517303816288783,-0.3125046111424641,0.033,54.0,170.0,0.998,3.0,0.53,-0.38509877042714524
6.4,0.29,-0.591596034007366,-0.5667078744985978,0.209,62.0,156.0,0.9947799999999999,3.1,0.4,-0.6218002952024866
8.0,0.42,-0.28786692471173125,-0.003388032577392286,0.037000000000000005,34.0,101.0,0.992,3.13,0.57,-0.1805006670313446
5.2,0.34,-0.2374740984509467,0.05801928092953723,0.031,42.0,133.0,0.9907600000000001,3.25,0.41,-0.12240235102422814
8.3,0.14,-0.338141603650821,-0.18208836434173392,0.026000000000000002,13.0,60.0,0.9956,3.13,0.35,-0.2966460124075452
6.7,0.18,-0.6066307434174965,-0.4782082635998617,0.046,57.0,161.0,0.9946,3.32,0.66,-0.5583368255456619
5.4,0.3,-0.28100648139469764,0.1355464943940401,0.028999999999999998,25.0,93.0,0.9874200000000001,3.31,0.4,-0.09359281869336222
7.1,0.36,-0.3732248848131845,-0.22248322118566488,0.046,25.0,102.0,0.9923,3.24,0.33,-0.39488349080523966
4.7,0.335,-0.7113853349755939,-0.5653868858237994,0.036000000000000004,69.0,168.0,0.9921200000000001,3.47,0.46,-0.651722330874511
6.7,0.16,-0.5008294238042545,-0.5423365502177631,0.035,18.0,156.0,0.99666,2.88,0.36,-0.5583597898074011
7.7,0.28,-0.43639334871917035,-0.2997566291883289,0.037000000000000005,32.0,155.0,0.9951,3.39,0.62,-0.4059620785172987
6.7,0.46,-0.34674711366885314,-0.055699655178953034,0.039,35.0,96.0,0.99129,3.16,0.44,-0.21693535597192914
7.0,0.2,-0.3129573775279958,-0.16159326800818974,0.038,39.0,128.0,0.9938,3.21,0.48,-0.30798987402354994
8.9,0.34,-0.6229760044034963,-0.5455360525506294,0.055999999999999994,13.0,176.0,0.9946,3.14,0.47,-0.6431363640253465
6.4,0.31,-0.3921487402297493,-0.4028909113819825,0.057,36.0,221.0,0.9964200000000001,3.17,0.44,-0.4833843016082727
5.8,0.385,-0.5087703281552085,-0.3137703040265354,0.031,38.0,122.0,0.9912799999999999,3.2,0.63,-0.43576620958679646
6.9,0.39,-0.23388269569731368,0.07913832120507314,0.022000000000000002,5.0,19.0,0.9915,3.31,0.37,-0.11870657755172653
7.0,0.2,-0.4621407596117916,-0.31398948631057455,0.037000000000000005,31.0,120.0,0.9939,3.24,0.51,-0.4204841994001739
7.3,0.29,-0.5402454801395267,-0.5587789150920874,0.044000000000000004,45.0,227.0,0.9966,3.12,0.47,-0.6053718851671817
10.7,0.22,-0.34022111469229765,-0.3128149326235472,0.044000000000000004,37.0,181.0,0.998,2.87,0.68,-0.41649256465118545
6.9,0.615,-0.40043354126147346,-0.41218739267061655,0.067,24.0,131.0,0.9972700000000001,3.19,0.34,-0.4617217743119103
8.1,0.24,-0.4318749250593612,-0.27321631530377655,0.044000000000000004,49.0,172.0,0.996,3.37,0.74,-0.40481457889844674
6.3,0.32,-0.4705237685096003,-0.4321721640013436,0.049,63.0,170.0,0.9961,3.14,0.55,-0.4701199520114995
5.5,0.31,-0.48984344646074673,-0.29065685044160317,0.027000000000000003,16.0,102.0,0.99067,3.23,0.56,-0.4242367256336006
6.9,0.36,-0.21783820424201228,0.05597208594770864,0.038,37.0,125.0,0.9916,3.0,0.32,-0.10520421920956069
6.6,0.24,-0.16772168012014166,0.12572640431084503,0.026000000000000002,11.0,77.0,0.9938100000000001,3.13,0.55,-0.026272049986708068
6.7,0.36,-0.27010042566558834,0.013172039077464337,0.034,29.0,81.0,0.99151,2.96,0.39,-0.13864517145029653
9.2,0.28,-0.499687420784272,-0.34903911782158414,0.042,14.0,59.0,0.9922,2.96,0.25,-0.4921536585263352
6.8,0.32,-0.5982415885872436,-0.5961901509073655,0.05,5.0,129.0,0.9953,3.19,0.4,-0.651298732519882
6.4,0.26,-0.46364173253303276,-0.48042810765840405,0.044000000000000004,30.0,140.0,0.9962,3.18,0.47,-0.5340255852040149
6.4,0.27,-0.660222082798579,-0.6469394763025025,0.044000000000000004,60.0,198.0,0.9957799999999999,3.21,0.47,-0.6661986312422465
9.4,0.3,-0.3783542998746824,-0.2718245065503171,0.028999999999999998,14.0,111.0,0.9958,2.85,0.42,-0.3530913466061326
7.9,0.16,-0.5647343938943945,-0.5359961021066206,0.05,58.0,152.0,0.9961200000000001,3.12,0.37,-0.5902667318843497
7.6,0.26,-0.5280960938698029,-0.45784006999723714,0.068,5.0,55.0,0.9944,3.1,0.45,-0.5785461594710704
8.5,0.18,-0.6353002719148514,-0.5296881165495275,0.027999999999999997,34.0,95.0,0.99272,2.83,0.36,-0.6321112952196128
7.4,0.18,-0.5577542434283926,-0.5537897575860435,0.064,26.0,103.0,0.9961,2.94,0.56,-0.5942190792833058
7.2,0.32,-0.34477639098542956,-0.04429105380039067,0.033,37.0,114.0,0.9906,3.1,0.71,-0.23592077256633004
6.2,0.24,-0.31268438179693003,-0.24791776092650508,0.04,48.0,129.0,0.9969100000000001,3.23,0.38,-0.2858873827318358
6.3,0.35,-0.4501510879865609,-0.28256149042348566,0.035,8.0,97.0,0.9927,3.27,0.41,-0.3980584834895563
7.7,0.43,0.4816576293928083,0.6676426283667583,0.032,42.0,164.0,0.9974200000000001,3.29,0.5,0.4423270678268225
6.8,0.21,-0.25623209329057495,-0.28904212505729254,0.053,34.0,159.0,0.99805,2.93,0.44,-0.34910081162731377
6.3,0.19,-0.5305180933104223,-0.4225387936481382,0.042,44.0,189.0,0.9930399999999999,3.19,0.47,-0.5122210892732171
6.0,0.13,-0.505409167489171,-0.3726537004589461,0.038,56.0,189.5,0.9948,3.59,0.43,-0.4699190310758008
6.5,0.26,-0.48981283313651824,-0.4279803863755369,0.042,47.0,130.0,0.996,3.08,0.4,-0.4747033518658911
7.5,0.25,-0.4062012546410403,-0.2690286255193264,0.024,53.0,209.0,0.9956299999999999,3.12,0.46,-0.36945970457000443
6.4,0.29,-0.5632547687103906,-0.5472688382100177,0.2,75.0,181.0,0.9942,3.02,0.41,-0.6344827121694723
5.8,0.28,-0.30814130399203554,0.034311398471382315,0.037000000000000005,24.0,125.0,0.9898600000000001,3.36,0.33,-0.16991886153147118
6.8,0.21,-0.3859759616899511,-0.06108437839256209,0.03,26.0,139.0,0.99,3.16,0.61,-0.24438773504279832
6.5,0.2,-0.40778202059237545,-0.13092394098218096,0.039,36.0,110.0,0.99008,3.22,0.65,-0.3082256832286041
5.1,0.305,-0.531439017084611,-0.22933326242952679,0.036000000000000004,17.0,73.0,0.99,3.4,0.51,-0.3762197789622648
6.0,0.21,-0.4489784716423497,-0.22658759396124029,0.042,63.0,123.0,0.9905200000000001,3.44,0.42,-0.38231897844078067
6.9,0.34,-0.6008782900117184,-0.5134933086719355,0.032,13.0,145.0,0.9921399999999999,3.07,0.52,-0.6196930851143579
6.4,0.33,-0.602459149339704,-0.45381253235928787,0.038,30.0,110.0,0.9917,3.12,0.42,-0.5698040578870862
6.6,0.42,-0.24607804864170535,0.14497282589887428,0.034,15.0,85.0,0.99,3.28,0.51,-0.07550486095646647
6.8,0.28,-0.37423797326620356,-0.3657940848891448,0.04,58.0,223.0,0.9969,3.22,0.56,-0.4289129742967792
7.5,0.31,-0.5110571737197698,-0.3862231157585121,0.031,28.0,141.0,0.99397,3.16,0.38,-0.4685171570708334
5.8,0.31,-0.5603049706826748,-0.4116272334806481,0.036000000000000004,23.0,99.0,0.9916,3.18,0.6,-0.5373806686467212
7.2,0.44,-0.4805181566829726,-0.2749266212210333,0.048,22.0,112.0,0.9918799999999999,3.21,0.37,-0.40805505704913414
7.7,0.34,-0.5916973615279981,-0.5967237425138454,0.063,39.0,184.0,0.9969,3.09,0.63,-0.6274722423744664
5.6,0.39,-0.35101994189062724,-0.03168734621027669,0.034,27.0,77.0,0.9906,3.28,0.36,-0.19979507668835583
8.0,0.24,-0.6169689348949885,-0.4804015400749151,0.033,36.0,136.0,0.99316,3.44,0.51,-0.5858579893934099
6.5,0.24,-0.42626074518418844,-0.12187694390788684,0.034,26.0,83.0,0.9892799999999999,3.25,0.33,-0.30146848804954385
8.2,0.42,-0.3123558384665992,0.01939478040807474,0.03,31.0,100.0,0.9911,3.0,0.32,-0.16539551374851258
6.4,0.14,-0.5224083602736307,-0.45330334771254743,0.057,21.0,82.0,0.99425,3.26,0.36,-0.5187228102959921
6.5,0.28,-0.5018607985089596,-0.4204794552306419,0.04,44.0,139.0,0.9956,3.32,0.37,-0.48451213627589385
8.6,0.17,-0.5427410333011455,-0.37667498963178825,0.047,38.0,150.0,0.99365,3.1,0.56,-0.4955240732955035
5.1,0.21,-0.606557002943196,-0.46816309626206576,0.047,48.0,148.0,0.9916799999999999,3.5,0.49,-0.579169578991229
7.0,0.27,-0.37402620418359445,-0.17747150593959238,0.047,47.0,193.0,0.9938,3.23,0.39,-0.30587723054048366
7.5,0.15,-0.5576098821343392,-0.45482909452356424,0.054000000000000006,19.0,101.0,0.9946,3.24,0.44,-0.5702582534387312
7.0,0.46,-0.2507376205643703,0.01902542878945268,0.039,46.0,163.0,0.9928,3.21,0.35,-0.1548945250414724
5.6,0.28,-0.5240751003951583,-0.3746643450453673,0.044000000000000004,52.0,158.0,0.992,3.35,0.44,-0.48272155218565227
7.0,0.22,-0.4394813269008411,-0.17034990922523763,0.036000000000000004,44.0,132.0,0.9907799999999999,3.34,0.41,-0.32701677750832225
7.9,0.25,-0.3874800542657395,-0.14865267135350413,0.031,33.0,117.0,0.9918,3.06,0.32,-0.292302788110931
6.6,0.62,-0.6401656185333277,-0.6367969213025566,0.046,81.0,224.0,0.99605,3.17,0.44,-0.6572185209128698
8.5,0.24,-0.38641797286015556,-0.3294093940500613,0.044000000000000004,20.0,142.0,0.9974,3.2,0.53,-0.4052720737605999
6.7,0.18,-0.5347602148313175,-0.4574261123888974,0.048,40.0,251.0,0.9956,3.29,0.52,-0.5342024421078052
6.45,0.14,-0.42910921569127247,-0.2275026806220095,0.05,51.0,129.0,0.99116,3.27,0.69,-0.39289858440031566
8.4,0.17,-0.46228502752919476,-0.3345262411485561,0.038,29.0,132.0,0.9945,3.1,0.32,-0.4331000311306197
6.8,0.11,-0.5269697243302107,-0.47036454841983355,0.044000000000000004,45.0,104.0,0.99454,3.2,0.37,-0.5268141944733098
6.1,0.34,-0.2130434784432893,0.07416539497605434,0.028999999999999998,21.0,94.0,0.991,3.29,0.62,-0.12489057280644511
6.7,0.18,-0.4503537430278248,-0.3425932264539808,0.057,64.0,185.0,0.99519,3.12,0.5,-0.40940237783351574
6.4,0.28,-0.47554542998807114,-0.4523904216755279,0.045,60.0,221.0,0.9952,3.09,0.45,-0.5312185378835722
8.5,0.17,-0.6193570146035317,-0.5044463115976419,0.024,13.0,91.0,0.993,2.79,0.37,-0.6129358899352981
6.6,0.17,-0.4654159461076365,-0.19564040800819837,0.034,55.0,108.0,0.98939,3.0,0.52,-0.36109861468010895
6.3,0.28,-0.46205487881824936,-0.33294771266510703,0.04,30.0,111.0,0.9933799999999999,3.05,0.31,-0.4065964302832421
5.7,0.2,-0.6185313212179874,-0.5290409060038728,0.046,38.0,125.0,0.9927600000000001,3.34,0.5,-0.6211561109609275
6.3,0.21,-0.3965719823013705,-0.16325079225301442,0.031,48.0,134.0,0.9917,3.42,0.49,-0.33626219446959926
5.7,0.18,-0.49699545189048355,-0.31337065047761303,0.046,9.0,71.0,0.9919899999999999,3.7,0.68,-0.4594049105826369
6.6,0.26,-0.5495615624993051,-0.36779439316910234,0.039,13.0,67.0,0.9915,3.05,0.49,-0.49851671022518307
6.6,0.33,-0.30497977208936544,-0.24189797060290896,0.054000000000000006,62.0,227.0,0.99734,3.25,0.56,-0.29238690421427227
6.3,0.28,-0.43733572297578605,-0.2757280889426277,0.051,40.0,143.0,0.99374,3.43,0.59,-0.3838529886045682
5.9,0.32,-0.32787852572160214,0.006342725437963326,0.027000000000000003,35.0,138.0,0.98945,3.37,0.42,-0.19278894051811823
5.6,0.245,-0.4634729972238453,-0.3610503237560836,0.032,12.0,68.0,0.9940000000000001,3.31,0.34,-0.4292787201203142
8.1,0.2,-0.25164616846555987,-0.09471598706116913,0.051,51.0,205.0,0.9954,3.1,0.52,-0.2375333999826118
6.3,0.2,-0.29765269866469635,-0.1791231352138556,0.045,58.0,130.0,0.99519,3.2,0.35,-0.27237952553882294
6.7,0.26,-0.6024437959892647,-0.483262346214006,0.043,25.0,121.0,0.9944,3.44,0.61,-0.5893648739461673
6.0,0.3,-0.475836992100774,-0.33616969474010516,0.046,15.0,182.0,0.99455,3.5,0.52,-0.4794788744946261
7.2,0.17,-0.42424405582609703,-0.27724169231797613,0.042,16.0,111.0,0.9927799999999999,2.99,0.4,-0.3904813469353161
6.7,0.41,-0.8854873149119196,-0.8354808840415486,0.048,39.0,137.0,0.9942,3.24,0.35,-0.852585330895348
8.0,0.22,-0.453785431136965,-0.2942014175217553,0.049,24.0,97.0,0.993,3.1,0.42,-0.40869814152052397
6.6,0.22,-0.5024163999801863,-0.5073660311712003,0.057999999999999996,25.0,125.0,0.99856,3.45,0.45,-0.5315035209184431
6.8,0.18,-0.4155848381660249,-0.24582992770791234,0.054000000000000006,53.0,143.0,0.99287,3.1,0.54,-0.37302444165385584
7.5,0.42,-0.613841135971094,-0.5404170448283854,0.040999999999999995,62.0,150.0,0.99508,3.23,0.37,-0.592233073108212
6.8,0.27,-0.6563697312564716,-0.6047176270284553,0.098,36.0,127.0,0.9941200000000001,3.15,0.49,-0.6637758949264003
7.2,0.31,-0.32115005845708344,-0.3475886324251316,0.055999999999999994,68.0,195.0,0.9982,3.01,0.47,-0.40369224308167306
6.2,0.32,-0.5288114390700205,-0.35336267288119916,0.051,34.0,149.0,0.99306,3.36,0.52,-0.46430713597525386
